2026-02-17 14:18:05,662 | INFO | heartbeat_producer | Starting Heartbeat Data Producer...
2026-02-17 14:27:40,316 | INFO | heartbeat_producer | Sent → patient_id=21 heart_rate=61 status=normal partition=0
2026-02-17 14:27:40,848 | INFO | heartbeat_producer | Sent → patient_id=15 heart_rate=73 status=normal partition=0
2026-02-17 14:27:42,047 | INFO | heartbeat_producer | Sent → patient_id=21 heart_rate=98 status=normal partition=0
2026-02-17 14:27:42,598 | INFO | heartbeat_producer | Sent → patient_id=11 heart_rate=65 status=normal partition=0
2026-02-17 14:27:44,009 | INFO | heartbeat_producer | Sent → patient_id=2 heart_rate=67 status=normal partition=0
2026-02-17 14:27:45,143 | INFO | heartbeat_producer | Sent → patient_id=4 heart_rate=100 status=normal partition=0
2026-02-17 14:27:46,224 | INFO | heartbeat_producer | Sent → patient_id=2 heart_rate=86 status=normal partition=0
2026-02-17 14:27:47,192 | INFO | heartbeat_producer | Sent → patient_id=19 heart_rate=91 status=normal partition=0
2026-02-17 14:27:48,070 | INFO | heartbeat_producer | Sent → patient_id=19 heart_rate=69 status=normal partition=0
2026-02-17 14:27:49,197 | INFO | heartbeat_producer | Sent → patient_id=25 heart_rate=74 status=normal partition=0
2026-02-17 14:27:49,852 | INFO | heartbeat_producer | Sent → patient_id=15 heart_rate=60 status=normal partition=0
2026-02-17 14:27:50,416 | INFO | heartbeat_producer | Sent → patient_id=7 heart_rate=72 status=normal partition=0
2026-02-17 14:27:51,807 | INFO | heartbeat_producer | Sent → patient_id=15 heart_rate=64 status=normal partition=0
2026-02-17 14:27:53,145 | INFO | heartbeat_producer | Sent → patient_id=20 heart_rate=66 status=normal partition=0
2026-02-17 14:27:53,761 | INFO | heartbeat_producer | Sent → patient_id=2 heart_rate=61 status=normal partition=0
2026-02-17 14:27:54,519 | INFO | heartbeat_producer | Sent → patient_id=21 heart_rate=77 status=normal partition=0
2026-02-17 14:27:55,694 | INFO | heartbeat_producer | Sent → patient_id=7 heart_rate=73 status=normal partition=0
2026-02-17 14:27:56,958 | INFO | heartbeat_producer | Sent → patient_id=20 heart_rate=65 status=normal partition=0
2026-02-17 14:27:58,179 | INFO | heartbeat_producer | Sent → patient_id=15 heart_rate=91 status=normal partition=0
2026-02-17 14:27:59,445 | INFO | heartbeat_producer | Sent → patient_id=5 heart_rate=76 status=normal partition=0
2026-02-17 14:28:00,886 | INFO | heartbeat_producer | Sent → patient_id=9 heart_rate=84 status=normal partition=0
2026-02-17 14:28:01,634 | INFO | heartbeat_producer | Sent → patient_id=22 heart_rate=69 status=normal partition=0
2026-02-17 14:28:02,350 | INFO | heartbeat_producer | Sent → patient_id=1 heart_rate=77 status=normal partition=0
2026-02-17 14:28:03,210 | INFO | heartbeat_producer | Sent → patient_id=8 heart_rate=79 status=normal partition=0
2026-02-17 14:28:04,672 | INFO | heartbeat_producer | Sent → patient_id=5 heart_rate=88 status=normal partition=0
2026-02-17 14:28:05,301 | INFO | heartbeat_producer | Sent → patient_id=8 heart_rate=88 status=normal partition=0
2026-02-17 14:28:06,708 | INFO | heartbeat_producer | Sent → patient_id=9 heart_rate=61 status=normal partition=0
2026-02-17 14:28:07,943 | INFO | heartbeat_producer | Sent → patient_id=2 heart_rate=90 status=normal partition=0
2026-02-17 14:28:09,406 | INFO | heartbeat_producer | Sent → patient_id=16 heart_rate=78 status=normal partition=0
2026-02-17 14:28:09,971 | INFO | heartbeat_producer | Sent → patient_id=24 heart_rate=80 status=normal partition=0
2026-02-17 14:28:10,789 | INFO | heartbeat_producer | Sent → patient_id=19 heart_rate=81 status=normal partition=0
2026-02-17 14:28:12,060 | INFO | heartbeat_producer | Sent → patient_id=6 heart_rate=88 status=normal partition=0
2026-02-17 14:28:13,551 | INFO | heartbeat_producer | Sent → patient_id=12 heart_rate=91 status=normal partition=0
2026-02-17 14:28:14,079 | INFO | heartbeat_producer | Sent → patient_id=19 heart_rate=70 status=normal partition=0
2026-02-17 14:28:15,394 | INFO | heartbeat_producer | Sent → patient_id=15 heart_rate=68 status=normal partition=0
2026-02-17 14:28:16,899 | INFO | heartbeat_producer | Sent → patient_id=25 heart_rate=69 status=normal partition=0
2026-02-17 14:28:18,178 | INFO | heartbeat_producer | Sent → patient_id=20 heart_rate=78 status=normal partition=0
2026-02-17 14:28:19,578 | INFO | heartbeat_producer | Sent → patient_id=23 heart_rate=77 status=normal partition=0
2026-02-17 14:28:20,402 | INFO | heartbeat_producer | Sent → patient_id=3 heart_rate=73 status=normal partition=0
2026-02-17 14:28:21,438 | INFO | heartbeat_producer | Sent → patient_id=22 heart_rate=91 status=normal partition=0
2026-02-17 14:28:22,318 | INFO | heartbeat_producer | Sent → patient_id=13 heart_rate=89 status=normal partition=0
2026-02-17 14:28:23,728 | INFO | heartbeat_producer | Sent → patient_id=8 heart_rate=75 status=normal partition=0
2026-02-17 14:28:24,900 | INFO | heartbeat_producer | Sent → patient_id=8 heart_rate=88 status=normal partition=0
2026-02-17 14:28:26,414 | INFO | heartbeat_producer | Sent → patient_id=20 heart_rate=70 status=normal partition=0
2026-02-17 14:28:26,638 | INFO | heartbeat_producer | Shutdown signal received. Stopping producer...
2026-02-17 14:28:27,549 | INFO | heartbeat_producer | Flushing producer...
2026-02-17 14:28:27,554 | INFO | heartbeat_producer | Producer closed gracefully.
2026-02-19 13:26:01,407 | INFO | heartbeat_producer | Starting Heartbeat Data Producer...
2026-02-19 13:26:01,409 | INFO | heartbeat_producer | Kafka Broker: kafka:9092
2026-02-19 13:26:01,410 | INFO | heartbeat_producer | Topic: heartbeats
2026-02-19 13:26:01,412 | INFO | heartbeat_producer | Simulating 25 patients
2026-02-19 13:26:01,444 | INFO | heartbeat_producer | Connected to Kafka successfully.
2026-02-19 13:26:01,626 | INFO | heartbeat_producer | Sent → patient_id=25 heart_rate=87 status=normal partition=0
2026-02-19 13:26:02,562 | INFO | heartbeat_producer | Sent → patient_id=20 heart_rate=96 status=normal partition=0
2026-02-19 13:26:03,318 | INFO | heartbeat_producer | Sent → patient_id=23 heart_rate=83 status=normal partition=0
2026-02-19 13:26:04,481 | INFO | heartbeat_producer | Sent → patient_id=2 heart_rate=67 status=normal partition=0
2026-02-19 13:26:05,357 | INFO | heartbeat_producer | Sent → patient_id=19 heart_rate=89 status=normal partition=0
2026-02-19 13:26:06,078 | INFO | heartbeat_producer | Sent → patient_id=7 heart_rate=70 status=normal partition=0
2026-02-19 13:26:07,389 | INFO | heartbeat_producer | Sent → patient_id=1 heart_rate=89 status=normal partition=0
2026-02-19 13:26:07,932 | INFO | heartbeat_producer | Sent → patient_id=1 heart_rate=60 status=normal partition=0
2026-02-19 13:26:08,952 | INFO | heartbeat_producer | Sent → patient_id=7 heart_rate=75 status=normal partition=0
2026-02-19 13:26:09,517 | INFO | heartbeat_producer | Sent → patient_id=17 heart_rate=88 status=normal partition=0
2026-02-19 13:26:10,885 | INFO | heartbeat_producer | Sent → patient_id=12 heart_rate=78 status=normal partition=0
2026-02-19 13:26:11,873 | INFO | heartbeat_producer | Sent → patient_id=15 heart_rate=98 status=normal partition=0
2026-02-19 13:26:13,196 | INFO | heartbeat_producer | Sent → patient_id=2 heart_rate=90 status=normal partition=0
2026-02-19 13:26:14,097 | INFO | heartbeat_producer | Sent → patient_id=16 heart_rate=64 status=normal partition=0
2026-02-19 13:26:14,801 | INFO | heartbeat_producer | Sent → patient_id=20 heart_rate=60 status=normal partition=0
2026-02-19 13:26:16,144 | INFO | heartbeat_producer | Sent → patient_id=23 heart_rate=92 status=normal partition=0
2026-02-19 13:26:17,415 | INFO | heartbeat_producer | Sent → patient_id=2 heart_rate=91 status=normal partition=0
2026-02-19 13:26:18,439 | INFO | heartbeat_producer | Sent → patient_id=6 heart_rate=86 status=normal partition=0
2026-02-19 13:26:19,828 | INFO | heartbeat_producer | Sent → patient_id=15 heart_rate=80 status=normal partition=0
2026-02-19 13:26:20,655 | INFO | heartbeat_producer | Sent → patient_id=21 heart_rate=82 status=normal partition=0
2026-02-19 13:26:22,164 | INFO | heartbeat_producer | Sent → patient_id=25 heart_rate=70 status=normal partition=0
2026-02-19 13:26:22,870 | INFO | heartbeat_producer | Sent → patient_id=3 heart_rate=98 status=normal partition=0
2026-02-19 13:26:23,452 | INFO | heartbeat_producer | Sent → patient_id=6 heart_rate=83 status=normal partition=0
2026-02-19 13:26:24,430 | INFO | heartbeat_producer | Sent → patient_id=14 heart_rate=89 status=normal partition=0
2026-02-19 13:26:25,835 | INFO | heartbeat_producer | Sent → patient_id=6 heart_rate=97 status=normal partition=0
2026-02-19 13:26:27,345 | INFO | heartbeat_producer | Sent → patient_id=4 heart_rate=67 status=normal partition=0
2026-02-19 13:26:28,761 | INFO | heartbeat_producer | Sent → patient_id=15 heart_rate=67 status=normal partition=0
2026-02-19 13:26:29,758 | INFO | heartbeat_producer | Sent → patient_id=20 heart_rate=87 status=normal partition=0
2026-02-19 13:26:30,316 | INFO | heartbeat_producer | Sent → patient_id=20 heart_rate=68 status=normal partition=0
2026-02-19 13:26:31,090 | INFO | heartbeat_producer | Sent → patient_id=19 heart_rate=100 status=normal partition=0
2026-02-19 13:26:32,618 | INFO | heartbeat_producer | Sent → patient_id=25 heart_rate=89 status=normal partition=0
2026-02-19 13:26:33,383 | INFO | heartbeat_producer | Sent → patient_id=4 heart_rate=91 status=normal partition=0
2026-02-19 13:26:34,561 | INFO | heartbeat_producer | Sent → patient_id=9 heart_rate=70 status=normal partition=0
2026-02-19 13:26:35,984 | INFO | heartbeat_producer | Sent → patient_id=10 heart_rate=86 status=normal partition=0
2026-02-19 13:26:36,780 | INFO | heartbeat_producer | Sent → patient_id=12 heart_rate=77 status=normal partition=0
2026-02-19 13:26:38,071 | INFO | heartbeat_producer | Sent → patient_id=7 heart_rate=64 status=normal partition=0
2026-02-19 13:26:38,686 | INFO | heartbeat_producer | Sent → patient_id=1 heart_rate=96 status=normal partition=0
2026-02-19 13:26:39,238 | INFO | heartbeat_producer | Sent → patient_id=9 heart_rate=68 status=normal partition=0
2026-02-19 13:26:39,770 | INFO | heartbeat_producer | Sent → patient_id=18 heart_rate=86 status=normal partition=0
2026-02-19 13:26:41,257 | INFO | heartbeat_producer | Sent → patient_id=11 heart_rate=75 status=normal partition=0
2026-02-19 13:26:42,529 | INFO | heartbeat_producer | Sent → patient_id=13 heart_rate=100 status=normal partition=0
2026-02-19 13:26:43,636 | INFO | heartbeat_producer | Sent → patient_id=2 heart_rate=96 status=normal partition=0
2026-02-19 13:26:44,605 | INFO | heartbeat_producer | Sent → patient_id=14 heart_rate=72 status=normal partition=0
2026-02-19 13:26:45,320 | INFO | heartbeat_producer | Sent → patient_id=15 heart_rate=78 status=normal partition=0
2026-02-19 13:26:46,265 | INFO | heartbeat_producer | Sent → patient_id=14 heart_rate=84 status=normal partition=0
2026-02-19 13:26:47,018 | INFO | heartbeat_producer | Sent → patient_id=12 heart_rate=64 status=normal partition=0
2026-02-19 13:26:48,105 | INFO | heartbeat_producer | Sent → patient_id=2 heart_rate=78 status=normal partition=0
2026-02-19 13:26:49,143 | INFO | heartbeat_producer | Sent → patient_id=4 heart_rate=62 status=normal partition=0
2026-02-19 13:26:49,947 | INFO | heartbeat_producer | Sent → patient_id=19 heart_rate=99 status=normal partition=0
2026-02-19 13:26:51,111 | INFO | heartbeat_producer | Sent → patient_id=19 heart_rate=86 status=normal partition=0
2026-02-19 13:26:52,628 | INFO | heartbeat_producer | Sent → patient_id=2 heart_rate=66 status=normal partition=0
2026-02-19 13:26:53,913 | INFO | heartbeat_producer | Sent → patient_id=7 heart_rate=71 status=normal partition=0
2026-02-19 13:26:55,322 | INFO | heartbeat_producer | Sent → patient_id=25 heart_rate=97 status=normal partition=0
2026-02-19 13:26:56,052 | INFO | heartbeat_producer | Sent → patient_id=21 heart_rate=79 status=normal partition=0
2026-02-19 13:26:56,631 | INFO | heartbeat_producer | Sent → patient_id=13 heart_rate=65 status=normal partition=0
2026-02-19 13:26:57,868 | INFO | heartbeat_producer | Sent → patient_id=8 heart_rate=74 status=normal partition=0
2026-02-19 13:26:59,029 | INFO | heartbeat_producer | Sent → patient_id=22 heart_rate=92 status=normal partition=0
2026-02-19 13:26:59,753 | INFO | heartbeat_producer | Sent → patient_id=25 heart_rate=95 status=normal partition=0
2026-02-19 13:27:00,636 | INFO | heartbeat_producer | Sent → patient_id=13 heart_rate=66 status=normal partition=0
2026-02-19 13:27:01,381 | INFO | heartbeat_producer | Sent → patient_id=22 heart_rate=94 status=normal partition=0
2026-02-19 13:27:02,371 | INFO | heartbeat_producer | Sent → patient_id=21 heart_rate=90 status=normal partition=0
2026-02-19 13:27:03,336 | INFO | heartbeat_producer | Sent → patient_id=20 heart_rate=92 status=normal partition=0
2026-02-19 13:27:04,451 | INFO | heartbeat_producer | Sent → patient_id=4 heart_rate=99 status=normal partition=0
2026-02-19 13:27:05,785 | INFO | heartbeat_producer | Sent → patient_id=10 heart_rate=75 status=normal partition=0
2026-02-19 13:27:06,928 | INFO | heartbeat_producer | Sent → patient_id=21 heart_rate=73 status=normal partition=0
2026-02-19 13:27:08,381 | INFO | heartbeat_producer | Sent → patient_id=3 heart_rate=83 status=normal partition=0
2026-02-19 13:27:09,451 | INFO | heartbeat_producer | Sent → patient_id=17 heart_rate=69 status=normal partition=0
2026-02-19 13:27:10,966 | INFO | heartbeat_producer | Sent → patient_id=5 heart_rate=96 status=normal partition=0
2026-02-19 13:27:11,770 | INFO | heartbeat_producer | Sent → patient_id=18 heart_rate=78 status=normal partition=0
2026-02-19 13:27:12,765 | INFO | heartbeat_producer | Sent → patient_id=4 heart_rate=70 status=normal partition=0
2026-02-19 13:27:14,138 | INFO | heartbeat_producer | Sent → patient_id=12 heart_rate=77 status=normal partition=0
2026-02-19 13:27:15,109 | INFO | heartbeat_producer | Sent → patient_id=9 heart_rate=62 status=normal partition=0
2026-02-19 13:27:15,862 | INFO | heartbeat_producer | Sent → patient_id=8 heart_rate=77 status=normal partition=0
2026-02-19 13:27:16,991 | INFO | heartbeat_producer | Sent → patient_id=11 heart_rate=63 status=normal partition=0
2026-02-19 13:27:18,120 | INFO | heartbeat_producer | Sent → patient_id=14 heart_rate=100 status=normal partition=0
2026-02-19 13:27:19,033 | INFO | heartbeat_producer | Sent → patient_id=16 heart_rate=76 status=normal partition=0
2026-02-19 13:27:20,359 | INFO | heartbeat_producer | Sent → patient_id=19 heart_rate=94 status=normal partition=0
2026-02-19 13:27:21,045 | INFO | heartbeat_producer | Sent → patient_id=11 heart_rate=65 status=normal partition=0
2026-02-19 13:27:22,340 | INFO | heartbeat_producer | Sent → patient_id=11 heart_rate=62 status=normal partition=0
2026-02-19 13:27:23,762 | INFO | heartbeat_producer | Sent → patient_id=1 heart_rate=66 status=normal partition=0
2026-02-19 13:27:25,171 | INFO | heartbeat_producer | Sent → patient_id=23 heart_rate=94 status=normal partition=0
2026-02-19 13:27:25,779 | INFO | heartbeat_producer | Sent → patient_id=12 heart_rate=84 status=normal partition=0
2026-02-19 13:27:26,597 | INFO | heartbeat_producer | Sent → patient_id=14 heart_rate=64 status=normal partition=0
2026-02-19 13:27:27,898 | INFO | heartbeat_producer | Sent → patient_id=8 heart_rate=97 status=normal partition=0
2026-02-19 13:27:29,040 | INFO | heartbeat_producer | Sent → patient_id=6 heart_rate=90 status=normal partition=0
2026-02-19 13:27:30,226 | INFO | heartbeat_producer | Sent → patient_id=2 heart_rate=85 status=normal partition=0
2026-02-19 13:27:31,026 | INFO | heartbeat_producer | Sent → patient_id=16 heart_rate=84 status=normal partition=0
2026-02-19 13:27:32,288 | INFO | heartbeat_producer | Sent → patient_id=25 heart_rate=83 status=normal partition=0
2026-02-19 13:27:33,233 | INFO | heartbeat_producer | Sent → patient_id=17 heart_rate=66 status=normal partition=0
2026-02-19 13:27:33,845 | INFO | heartbeat_producer | Sent → patient_id=3 heart_rate=77 status=normal partition=0
2026-02-19 13:27:34,444 | INFO | heartbeat_producer | Sent → patient_id=9 heart_rate=81 status=normal partition=0
2026-02-19 13:27:35,939 | INFO | heartbeat_producer | Sent → patient_id=13 heart_rate=68 status=normal partition=0
2026-02-19 13:27:37,225 | INFO | heartbeat_producer | Sent → patient_id=8 heart_rate=90 status=normal partition=0
2026-02-19 13:27:38,197 | INFO | heartbeat_producer | Sent → patient_id=25 heart_rate=64 status=normal partition=0
2026-02-19 13:27:38,899 | INFO | heartbeat_producer | Sent → patient_id=6 heart_rate=81 status=normal partition=0
2026-02-19 13:27:39,624 | INFO | heartbeat_producer | Sent → patient_id=22 heart_rate=75 status=normal partition=0
2026-02-19 13:27:40,503 | INFO | heartbeat_producer | Sent → patient_id=23 heart_rate=78 status=normal partition=0
2026-02-19 13:27:41,543 | INFO | heartbeat_producer | Sent → patient_id=14 heart_rate=60 status=normal partition=0
2026-02-19 13:27:42,773 | INFO | heartbeat_producer | Sent → patient_id=1 heart_rate=84 status=normal partition=0
2026-02-19 13:27:43,868 | INFO | heartbeat_producer | Sent → patient_id=12 heart_rate=91 status=normal partition=0
2026-02-19 13:27:45,341 | INFO | heartbeat_producer | Sent → patient_id=6 heart_rate=100 status=normal partition=0
2026-02-19 13:27:46,064 | INFO | heartbeat_producer | Sent → patient_id=22 heart_rate=92 status=normal partition=0
2026-02-19 13:27:47,401 | INFO | heartbeat_producer | Sent → patient_id=12 heart_rate=80 status=normal partition=0
2026-02-19 13:27:47,945 | INFO | heartbeat_producer | Sent → patient_id=23 heart_rate=83 status=normal partition=0
2026-02-19 13:27:48,703 | INFO | heartbeat_producer | Sent → patient_id=16 heart_rate=69 status=normal partition=0
2026-02-19 13:27:49,418 | INFO | heartbeat_producer | Sent → patient_id=9 heart_rate=88 status=normal partition=0
2026-02-19 13:27:50,699 | INFO | heartbeat_producer | Sent → patient_id=21 heart_rate=100 status=normal partition=0
2026-02-19 13:27:51,975 | INFO | heartbeat_producer | Sent → patient_id=15 heart_rate=67 status=normal partition=0
2026-02-19 13:27:52,803 | INFO | heartbeat_producer | Sent → patient_id=6 heart_rate=91 status=normal partition=0
2026-02-19 13:27:53,824 | INFO | heartbeat_producer | Sent → patient_id=21 heart_rate=63 status=normal partition=0
2026-02-19 13:27:55,232 | INFO | heartbeat_producer | Sent → patient_id=8 heart_rate=89 status=normal partition=0
2026-02-19 13:27:56,001 | INFO | heartbeat_producer | Sent → patient_id=17 heart_rate=85 status=normal partition=0
2026-02-19 13:27:56,820 | INFO | heartbeat_producer | Sent → patient_id=20 heart_rate=73 status=normal partition=0
2026-02-19 13:27:57,817 | INFO | heartbeat_producer | Sent → patient_id=15 heart_rate=60 status=normal partition=0
2026-02-19 13:27:58,942 | INFO | heartbeat_producer | Sent → patient_id=13 heart_rate=60 status=normal partition=0
2026-02-19 13:28:00,057 | INFO | heartbeat_producer | Sent → patient_id=24 heart_rate=72 status=normal partition=0
2026-02-19 13:28:01,549 | INFO | heartbeat_producer | Sent → patient_id=13 heart_rate=77 status=normal partition=0
2026-02-19 13:28:03,016 | INFO | heartbeat_producer | Sent → patient_id=24 heart_rate=100 status=normal partition=0
2026-02-19 13:28:03,600 | INFO | heartbeat_producer | Sent → patient_id=23 heart_rate=72 status=normal partition=0
2026-02-19 13:28:04,968 | INFO | heartbeat_producer | Sent → patient_id=17 heart_rate=65 status=normal partition=0
2026-02-19 13:28:05,516 | INFO | heartbeat_producer | Sent → patient_id=10 heart_rate=95 status=normal partition=0
2026-02-19 13:28:06,485 | INFO | heartbeat_producer | Sent → patient_id=5 heart_rate=68 status=normal partition=0
2026-02-19 13:28:07,160 | INFO | heartbeat_producer | Sent → patient_id=2 heart_rate=72 status=normal partition=0
2026-02-19 13:28:08,487 | INFO | heartbeat_producer | Sent → patient_id=11 heart_rate=94 status=normal partition=0
2026-02-19 13:28:09,579 | INFO | heartbeat_producer | Sent → patient_id=23 heart_rate=99 status=normal partition=0
2026-02-19 13:28:10,995 | INFO | heartbeat_producer | Sent → patient_id=10 heart_rate=66 status=normal partition=0
2026-02-19 13:28:11,807 | INFO | heartbeat_producer | Sent → patient_id=12 heart_rate=131 status=tachycardia partition=0
2026-02-19 13:28:12,604 | INFO | heartbeat_producer | Sent → patient_id=6 heart_rate=84 status=normal partition=0
2026-02-19 13:28:14,160 | INFO | heartbeat_producer | Sent → patient_id=1 heart_rate=67 status=normal partition=0
2026-02-19 13:28:15,170 | INFO | heartbeat_producer | Sent → patient_id=12 heart_rate=96 status=normal partition=0
2026-02-19 13:28:16,527 | INFO | heartbeat_producer | Sent → patient_id=18 heart_rate=78 status=normal partition=0
2026-02-19 13:28:17,598 | INFO | heartbeat_producer | Sent → patient_id=3 heart_rate=76 status=normal partition=0
2026-02-19 13:28:18,961 | INFO | heartbeat_producer | Sent → patient_id=19 heart_rate=63 status=normal partition=0
2026-02-19 13:28:20,187 | INFO | heartbeat_producer | Sent → patient_id=25 heart_rate=84 status=normal partition=0
2026-02-19 13:28:21,005 | INFO | heartbeat_producer | Sent → patient_id=10 heart_rate=81 status=normal partition=0
2026-02-19 13:28:21,676 | INFO | heartbeat_producer | Sent → patient_id=15 heart_rate=69 status=normal partition=0
2026-02-19 13:28:22,947 | INFO | heartbeat_producer | Sent → patient_id=17 heart_rate=92 status=normal partition=0
2026-02-19 13:28:24,463 | INFO | heartbeat_producer | Sent → patient_id=22 heart_rate=64 status=normal partition=0
2026-02-19 13:28:25,959 | INFO | heartbeat_producer | Sent → patient_id=5 heart_rate=97 status=normal partition=0
2026-02-19 13:28:26,668 | INFO | heartbeat_producer | Sent → patient_id=3 heart_rate=99 status=normal partition=0
2026-02-19 13:28:27,324 | INFO | heartbeat_producer | Sent → patient_id=11 heart_rate=76 status=normal partition=0
2026-02-19 13:28:28,760 | INFO | heartbeat_producer | Sent → patient_id=17 heart_rate=66 status=normal partition=0
2026-02-19 13:28:29,277 | INFO | heartbeat_producer | Sent → patient_id=16 heart_rate=93 status=normal partition=0
2026-02-19 13:28:30,574 | INFO | heartbeat_producer | Sent → patient_id=7 heart_rate=92 status=normal partition=0
2026-02-19 13:28:31,649 | INFO | heartbeat_producer | Sent → patient_id=23 heart_rate=97 status=normal partition=0
2026-02-19 13:28:32,510 | INFO | heartbeat_producer | Sent → patient_id=10 heart_rate=60 status=normal partition=0
2026-02-19 13:28:33,476 | INFO | heartbeat_producer | Sent → patient_id=24 heart_rate=83 status=normal partition=0
2026-02-19 13:28:34,000 | INFO | heartbeat_producer | Sent → patient_id=3 heart_rate=84 status=normal partition=0
2026-02-19 13:28:34,857 | INFO | heartbeat_producer | Sent → patient_id=24 heart_rate=40 status=bradycardia partition=0
2026-02-19 13:28:35,792 | INFO | heartbeat_producer | Sent → patient_id=16 heart_rate=85 status=normal partition=0
2026-02-19 13:28:37,122 | INFO | heartbeat_producer | Sent → patient_id=5 heart_rate=84 status=normal partition=0
2026-02-19 13:28:38,172 | INFO | heartbeat_producer | Sent → patient_id=16 heart_rate=148 status=tachycardia partition=0
2026-02-19 13:28:38,882 | INFO | heartbeat_producer | Sent → patient_id=4 heart_rate=62 status=normal partition=0
2026-02-19 13:28:40,126 | INFO | heartbeat_producer | Sent → patient_id=15 heart_rate=87 status=normal partition=0
2026-02-19 13:28:41,648 | INFO | heartbeat_producer | Sent → patient_id=17 heart_rate=94 status=normal partition=0
2026-02-19 13:28:43,178 | INFO | heartbeat_producer | Sent → patient_id=19 heart_rate=94 status=normal partition=0
2026-02-19 13:28:44,483 | INFO | heartbeat_producer | Sent → patient_id=18 heart_rate=89 status=normal partition=0
2026-02-19 13:28:45,722 | INFO | heartbeat_producer | Sent → patient_id=17 heart_rate=98 status=normal partition=0
2026-02-19 13:28:46,483 | INFO | heartbeat_producer | Sent → patient_id=22 heart_rate=77 status=normal partition=0
2026-02-19 13:28:47,405 | INFO | heartbeat_producer | Sent → patient_id=10 heart_rate=98 status=normal partition=0
2026-02-19 13:28:47,955 | INFO | heartbeat_producer | Sent → patient_id=24 heart_rate=76 status=normal partition=0
2026-02-19 13:28:48,714 | INFO | heartbeat_producer | Sent → patient_id=19 heart_rate=64 status=normal partition=0
2026-02-19 13:28:49,937 | INFO | heartbeat_producer | Sent → patient_id=22 heart_rate=60 status=normal partition=0
2026-02-19 13:28:51,448 | INFO | heartbeat_producer | Sent → patient_id=24 heart_rate=89 status=normal partition=0
2026-02-19 13:28:52,848 | INFO | heartbeat_producer | Sent → patient_id=14 heart_rate=69 status=normal partition=0
2026-02-19 13:28:54,290 | INFO | heartbeat_producer | Sent → patient_id=22 heart_rate=84 status=normal partition=0
2026-02-19 13:28:55,565 | INFO | heartbeat_producer | Sent → patient_id=2 heart_rate=80 status=normal partition=0
2026-02-19 13:28:56,662 | INFO | heartbeat_producer | Sent → patient_id=19 heart_rate=61 status=normal partition=0
2026-02-19 13:28:57,398 | INFO | heartbeat_producer | Sent → patient_id=24 heart_rate=85 status=normal partition=0
2026-02-19 13:28:58,828 | INFO | heartbeat_producer | Sent → patient_id=6 heart_rate=92 status=normal partition=0
2026-02-19 13:28:59,958 | INFO | heartbeat_producer | Sent → patient_id=22 heart_rate=88 status=normal partition=0
2026-02-19 13:29:01,043 | INFO | heartbeat_producer | Sent → patient_id=25 heart_rate=84 status=normal partition=0
2026-02-19 13:29:01,645 | INFO | heartbeat_producer | Sent → patient_id=8 heart_rate=86 status=normal partition=0
2026-02-19 13:29:02,717 | INFO | heartbeat_producer | Sent → patient_id=10 heart_rate=68 status=normal partition=0
2026-02-19 13:29:03,844 | INFO | heartbeat_producer | Sent → patient_id=8 heart_rate=77 status=normal partition=0
2026-02-19 13:29:04,797 | INFO | heartbeat_producer | Sent → patient_id=24 heart_rate=66 status=normal partition=0
2026-02-19 13:29:06,086 | INFO | heartbeat_producer | Sent → patient_id=8 heart_rate=76 status=normal partition=0
2026-02-19 13:29:07,500 | INFO | heartbeat_producer | Sent → patient_id=7 heart_rate=72 status=normal partition=0
2026-02-19 13:29:08,909 | INFO | heartbeat_producer | Sent → patient_id=10 heart_rate=65 status=normal partition=0
2026-02-19 13:29:10,485 | INFO | heartbeat_producer | Sent → patient_id=20 heart_rate=84 status=normal partition=0
2026-02-19 13:29:11,123 | INFO | heartbeat_producer | Sent → patient_id=12 heart_rate=140 status=tachycardia partition=0
2026-02-19 13:29:12,632 | INFO | heartbeat_producer | Sent → patient_id=1 heart_rate=95 status=normal partition=0
2026-02-19 13:29:14,141 | INFO | heartbeat_producer | Sent → patient_id=4 heart_rate=83 status=normal partition=0
2026-02-19 13:29:15,314 | INFO | heartbeat_producer | Sent → patient_id=7 heart_rate=70 status=normal partition=0
2026-02-19 13:29:16,204 | INFO | heartbeat_producer | Sent → patient_id=4 heart_rate=70 status=normal partition=0
2026-02-19 13:29:17,401 | INFO | heartbeat_producer | Sent → patient_id=15 heart_rate=95 status=normal partition=0
2026-02-19 13:29:17,973 | INFO | heartbeat_producer | Sent → patient_id=24 heart_rate=65 status=normal partition=0
2026-02-19 13:29:19,234 | INFO | heartbeat_producer | Sent → patient_id=2 heart_rate=65 status=normal partition=0
2026-02-19 13:29:20,468 | INFO | heartbeat_producer | Sent → patient_id=23 heart_rate=96 status=normal partition=0
2026-02-19 13:29:21,230 | INFO | heartbeat_producer | Sent → patient_id=13 heart_rate=75 status=normal partition=0
2026-02-19 13:29:21,970 | INFO | heartbeat_producer | Sent → patient_id=2 heart_rate=84 status=normal partition=0
2026-02-19 13:29:22,992 | INFO | heartbeat_producer | Sent → patient_id=13 heart_rate=90 status=normal partition=0
2026-02-19 13:29:23,544 | INFO | heartbeat_producer | Sent → patient_id=11 heart_rate=90 status=normal partition=0
2026-02-19 13:29:24,458 | INFO | heartbeat_producer | Sent → patient_id=23 heart_rate=78 status=normal partition=0
